code,name,email,phones,address
41570288,ТОВ «ШАМРАЇВСЬКИЙ ЦУКОР»,,+380674037023,"Україна, 09039, Київська область, Білоцерківський район, село Руда, вулиця Заводська, будинок 27"
33944030,ТОВ «СЕРВІС-ЧЕМПІОН»,,"+380444060990, +380444060991","Україна, 03148, місто Київ, вулиця Гната Юри, будинок 9"
34896271,ТОВ «ГАЗІНВЕ­СТПРОЕКТ»,,+380445131079,"Україна, 02099, місто Київ, вулиця Ялтинська, будинок 5-Б"
32380847,ТОВ «ТРАНСАЛЬЯНС»,,,"Україна, 01042, місто Київ, вулиця Чигоріна, будинок 18, приміщення 113"
36538516,ТОВ «АЛЬТЕРНАТИВ АГРО»,,,"Україна, 03067, місто Київ, бульвар Гавела Вацлава, будинок 4"
42435174,ТОВ «АВАНТАЖ-7»,,+380445029908,"Україна, 03061, місто Київ, проспект Відрадний, будинок 95-А2"
20908084,ТОВ «ВЛАД»,,+380500637780,"Україна, 56500, Миколаївська область, місто Вознесенськ(з), вулиця Київська, будинок 26 а"
13702718,ТОВ ФІРМА «ЗЛАГОДА»,servisguv@ukr.net,+380443912872,"Україна, 08298, Київська область, Бучанський район, селище міського типу Коцюбинське, вулиця Пономарьова, будинок 3"
40829674,ТОВ «ВІТОЛЬД ЛТД»,,+380674451837,"Україна, 08132, Київська область, Києво-Святошинський район, місто Вишневе, вулиця Київська, будинок 6-М"
41130253,ТОВ «КОМПАНІЯ ЛЕГРАН»,it2016@i.ua,,"Україна, 08200, Київська область, місто Ірпінь, вулиця Лермонтова, будинок 1, офіс 2"
446003,ТДВ «ЯГОТИНСЬКИЙ МАСЛОЗАВОД»,ymz_info@milkalliance.com.ua,"+380457554330, +380457553735","Україна, 07700, Київська область, Яготинський район, місто Яготин, вулиця Шевченка, будинок 213"
20598531,ВТП «ПЕРЕЯСЛАВСЬКА РУСЬ»,,,"Україна, 08400, Київська область, Бориспільський район, місто Переяслав, вулиця Шкільна, будинок 4"
42620989,ТОВ «ОНДІ ГРУП»,ondigroup@gmail.com,+380661344001,"Україна, 01010, місто Київ, провулок Хрестовий, будинок 2, офіс 403"
42640984,ПП «КОМ ТІС»,,,"Україна, 08302, Київська область, місто Бориспіль, вулиця Київський Шлях, будинок 67"
35950685,ТОВ «СТАНДАРТ ТРЕЙДІНГ»,standart.trade@i.ua,+380934971657,"Україна, 03056, місто Київ, вулиця Гетьмана, будинок 27"
38748997,ТОВ «САН РОУД»,,+380957894501,"Україна, 03150, місто Київ, вулиця Предславинська, будинок 11"
33100376,ПРАТ «ПРИРОДНІ РЕСУРСИ»,,,"Україна, 01021, місто Київ, Кловський Узвіз, будинок 7 "
36483403,ТОВ «ДРАЙВ-АВТО ЛТД»,,,"Україна, 03187, місто Київ, проспект Глушкова, будинок 22, квартира 154"
21697910,ТОВ «НВО „ПРОМВПРОВА­ДЖЕННЯ“»,,,"Україна, 01015, місто Київ, вулиця Московська, будинок 41/8, квартира 92"
37464769,ТОВ «ДІСКОМ ЮКРЕЙН»,,+380665673001,"Україна, 01103, місто Київ, вулиця Бойчука Михайла, будинок 13"
41908931,ТОВ «ЕКСПЕРТ АГРОБУД»,,+380956175832,"Україна, 01001, місто Київ, вулиця Софіївська, будинок 10А"
34531124,ТОВ «АЛЬЯНС ОЙЛ УКРАЇНА»,aoilukr.secretary@nk-au.com,"+380444907380, +380444907381","Україна, 01054, місто Київ, вулиця Франка Івана (Шевченківський Р-Н), будинок 6"
39300993,ТОВ «КОНТИНІУМ ТРАНС»,,+380960080988,"Україна, 03022, місто Київ, вулиця Васильківська, будинок 100-А"
39102316,ТОВ «ТЕХНОЛОГІЧНА ПАЛИВНА КОМПАНІЯ»,,+380676576647,"Україна, 03022, місто Київ, вулиця Васильківська, будинок 100-А"
19121516,ТОВ ФІРМА «МАРІЯ»,,+380444683530,"Україна, 04071, місто Київ, вулиця Спаська, будинок 5"
39311130,ТОВ «МІМІЕР ТРЕЙД ЮКРЕЙН»,,+380443648123,"Україна, 02094, місто Київ, проспект Юрія Гагаріна, будинок 14, офіс 32"
39798381,ТОВ «НОВІТНІ ПАЛИВНІ СИСТЕМИ»,,+380672234577,"Україна, 03022, місто Київ, вулиця Васильківська, будинок 100-А"
41088275,ТОВ «ДЖИ ТІ ЛОДЖИСТІКС»,,,"Україна, 01133, місто Київ, вулиця Коновальця Євгена, будинок 36, ПРИМІЩЕННЯ 31"
34837847,ТОВ «ФОРТУНА-ЯН-ТРАНС»,,,"Україна, 07400, Київська область, місто Бровари, вулиця Щолківська, будинок 1"
39813755,ТОВ «УПК КОММЕРЦ»,,,"Україна, 02093, місто Київ, вулиця Бориспільська, будинок 26Д, офіс 5"
41885876,ТОВ «ТД КАРАТНАФТОХІМ»,,,"Україна, 03148, місто Київ, вулиця Петра Курінного, будинок 2-А, офіс 9А"
40242647,ТОВ «ОСОІЛ»,40242647@ukr.net,"+380503186064, +380685059959","Україна, 02099, місто Київ, вулиця Бориспільська, будинок 1"
40813973,ТОВ «ЛПГ-КРЕКІНГ»,,+380444302406,"Україна, 09200, Київська область, Обухівський район, місто Кагарлик, вулиця Білоцерківська, будинок 1Б"
42850210,ТОВ «СТІЛ ГЛОБАЛ ВЕРОНА»,STILGLOBAL111@UKR.NET,,"Україна, 08132, Київська область, Києво-Святошинський район, місто Вишневе, вулиця Освіти, будинок 5"
40813910,ТОВ «ГАЗТЕКСОЛЮШНЗ»,,+380986042015,"Україна, 09200, Київська область, Обухівський район, місто Кагарлик, вулиця Білоцерківська, будинок 1Б"
39440179,ТОВ «СОФІЯ ОЙЛ»,,+380504482702,"Україна, 08132, Київська область, Бучанський район, місто Вишневе, вулиця Промислова, будинок 6"
41729076,ТОВ «СОЛІД ГОЛД»,OFFICE@SOLIDGOLD.COM.UA,"+380945033663, +380504990077","Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 21, офіс 501Б"
32297445,ТОВ «ГАЗ-РЕСУРС»,,,"Україна, 03061, місто Київ, проспект Відрадний, будинок 95-Ю"
33305729,ТОВ «КИЙТРАНС-2005»,,+380444060990,"Україна, 03148, місто Київ, вулиця Гната Юри, будинок 9, квартира 414"
40460371,ТОВ «СТС»,,+380504227689,"Україна, 01033, місто Київ, вулиця Василя Яна, будинок 3/5"
42392439,ТОВ «РІАКАР»,,+380995132476,"Україна, 04052, місто Київ, вулиця Глибочицька, будинок 17 Д"
40924091,ПП «МОБІЛЕ-МОДУС»,moduss@ukr.net,,"Україна, 08024, Київська область, Макарівський район, село Небелиця, вулиця Миру, будинок 2-А"
191218,ПРАТ «ЗЗРК»,,+380617567855,"Україна, 04116, місто Київ, вулиця Старо-Київська, будинок 10-Г, корпус С"
36432186,ПП «ІНКОМ - М»,,,"Україна, 07400, Київська область, місто Бровари, вулиця Олімпійська, будинок 7-А"
24210357,ТОВ «КІБРО»,,+380674665761,"Україна, 07400, Київська область, місто Бровари, вулиця Олімпійська, будинок 7-А"
40637105,ТОВ «ІНТЕР РОЯЛ»,,"+380445948260, +380445948261","Україна, 03680, місто Київ, вулиця Радищева, будинок 10/14, офіс 103"
41848022,ТОВ «ІНВЕСТНАФТО­ПРОДУКТ ПК»,,"+380445948260, +380445948261","Україна, 03680, місто Київ, вулиця Радищева, будинок 10/14"
37017397,ТОВ «ПЛАСТ-ОІЛ»,,+380672388552,"Україна, 02068, місто Київ, вулиця Вербицького, будинок 30-А, офіс 3"
34306095,ТОВ «Р2-СКП 21»,,+380636868701,"Україна, 01103, місто Київ, вулиця Бойчука Михайла, будинок 13"
34750848,ТОВ «АЛТС»,,+380444088433,"Україна, 03124, місто Київ, провулок Радищева, будинок 6"
39852967,ПП «ХАЙСЕЛЬ»,FIRMA9917723@UKR.NET,+380669917723,"Україна, 04210, місто Київ, проспект Героїв Сталінграда, будинок 12Г"
42474810,ТОВ «АЛЬЯНС ТРЕЙДС»,,+380503832456,"Україна, 04071, місто Київ, провулок Ярославський, будинок 1/3"
37866412,ПП «МІРАКОС-ВЕСТ»,diamant17@ukr.net,+380931485911,"Україна, 08132, Київська область, Києво-Святошинський район, місто Вишневе, вулиця Залізнична, будинок 3"
41110897,ТОВ «НОВА ОІЛ»,novaoil@ukr.net,"+380951400369, +380457271207","Україна, 08700, Київська область, місто Обухів(пн), вулиця Київська, будинок 127"
24726322,ТОВ «ФАРБИ КОЛОРИТ»,,+380442377112,"Україна, 04073, місто Київ, вулиця Марка Вовчка, будинок 14"
38506296,ТОВ «КАМЕТ АКТИВ»,KAMET_OIL@I.UA,+380444225267,"Україна, 03062, місто Київ, проспект Перемоги, будинок 65"
36940039,ТОВ «ІНКОМ-ЛПГ»,inc-lpg@ukr.net,+380442920084,"Україна, 02094, місто Київ, вулиця Червоногвардійська, будинок 5"
42738977,ТОВ «КЕПЛЕР ЕНЕРДЖИ»,,+380664892719,"Україна, 03057, місто Київ, вулиця Довженка, будинок 12-А"
41122766,ТОВ «ІНТЕР ЛАЙТ»,4112276622@i.ua,+380639600781,"Україна, 04082, місто Київ, вулиця Вишгородська, будинок 28/1"
36336063,ТОВ «КОМПАНІЯ „ТАСМАН“»,,+380444280798,"Україна, 04071, місто Київ, вулиця Межигірська, будинок 22"
41330367,ТОВ «НАНО ОІЛ ГРУП»,office@planetaoil.com.ua,+380984096220,"Україна, 03118, місто Київ, вулиця Козацька, будинок 114, офіс 1-8"
37243279,АТ «ДПЗКУ»,,+380442061509,"Україна, 01033, місто Київ, вулиця Саксаганського, будинок 1"
40904929,ТОВ «АЗОВ ТТ»,azovtt@bk.ru,+380985768678,"Україна, 08201, Київська область, Бучанський район, місто Ірпінь, вулиця Виговського, будинок 1Ю, офіс 42"
33640238,ТОВ «АССА ПП»,assa_pp.123@ukr.net,+380673466688,"Україна, 04211, місто Київ, вулиця Йорданська, будинок 1А, офіс 230"
30779884,ТОВ « ТІМА »,,,"Україна, 08710, Київська область, Обухівський район, село Підгірці, вулиця Боровкова, будинок 79 А"
39237508,ТОВ «ЛЮКС КРАЇНА»,office@Luxkraina.com,+380443395027,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 20-В, офіс 1037"
40878412,ТОВ «ДНІПРО ОІЛ ТРЕЙД»,,+380447865074,"Україна, 01042, місто Київ, провулок Новопечерський, будинок 3"
42989255,ТОВ «ОПТІМУС ЕЛ ПІ ДЖІ»,,+380931086735,"Україна, 01133, місто Київ, вулиця Коновальця Євгена, будинок 31"
40892919,ДП «ІЕК „ТОРГДІАЛ АГРО“»,,+380964623719,"Україна, 01042, місто Київ, вулиця Іоанна Павла Іі, будинок 4/6, корпус В, офіс 201"
38138142,ТОВ «ІНСАЙДІНГ ПРОДАКШН»,,,"Україна, 08302, Київська область, місто Бориспіль(з), вулиця Київський Шлях, будинок 61"
39187845,ТОВ «НК ЕНЕРГОГРУП»,,+380948210902,"Україна, 08131, Київська область, Києво-Святошинський район, село Софіївська Борщагівка(з), вулиця Мала Кільцева, будинок 4А, офіс 40"
41236608,ТОВ «НЬЮКОРП»,,,"Україна, 01015, місто Київ, вулиця Старонаводницька, будинок 8Б"
40412684,ТОВ «ЗЕЛИК ОІЛ»,,+380683398213,"Україна, 02121, місто Київ, вулиця Автопаркова, будинок 7, офіс 401"
39165690,ТОВ «ЕЛІКОР КАПІТАЛ»,,+380734077493,"Україна, 01133, місто Київ, вулиця Мечнікова, будинок 14/1, офіс 511"
38489035,ТОВ «АЛЬЯНС ЕНЕРГО ТРЕЙД»,,"+380443740555, +380683740555","Україна, 01015, місто Київ, вулиця Старонаводницька, будинок 13, корпус Б, офіс 33"
41721412,ТОВ «ІНТЕР ГЛОБАЛ ПК»,,+380504425986,"Україна, 08301, Київська область, місто Бориспіль, вулиця Нова, будинок 31-Б"
41741230,ТОВ «ГУД ВІЛЛ КОРП»,,+380978515034,"Україна, 04201, місто Київ, вулиця Полярна, будинок 8-А, офіс 21"
30708038,ТОВ «КНК»,,"+380444905795, +380522351635","Україна, 01133, місто Київ, провулок Лабораторний, будинок 3"
40089346,ТОВ «УКР-ОЛЕУМ ОВ»,,+380972817735,"Україна, 03040, місто Київ, вулиця М. Стельмаха, будинок 10-А, КАБІНЕТ 307"
40794762,ТОВ «НЬЮ ЛЕНД К»,,+380522276340,"Україна, 02098, місто Київ, вулиця Шумського Юрія, будинок 1"
41304824,ТОВ «АЛЬЯНС ГАЗ»,4130482422@i.ua,+380931198661,"Україна, 04082, місто Київ, вулиця Вишгородська, будинок 28/1"
13706055,ПП «КОНТРАСТ»,,+380449562900,"Україна, 08300, Київська область, місто Бориспіль, вулиця Запорізька, будинок 1"
40744952,ТЗОВ «ПММ-ЗАХІД»,,+380503307097,"Україна, 04116, місто Київ, вулиця Шулявська, будинок 5"
3567150,ТОВ «К-Т-С»,,+380362642710,"Україна, 33027, Рівненська область, місто Рівне, вулиця Київська, будинок 64-А"
36948698,ТОВ «АЛЬЯНС ОІЛ»,,,"Україна, 01103, місто Київ, вулиця Кіквідзе, будинок 28"
38234181,ТОВ «ЗЕРНО-АГРОТРЕЙД»,,,"Україна, 04071, місто Київ, вулиця Ярославська, будинок 58"
42593809,ТОВ «АЛІНТРЕЙД»,alintradellc@gmail.com,+380443841687,"Україна, 03040, місто Київ, вулиця Михайла Стельмаха, будинок 10-А, офіс 315"
42354420,ТОВ «ГЛОБАЛ ГАЗ ТРЕЙДІНГ»,4235442022@i.ua,+380931198661,"Україна, 04082, місто Київ, вулиця Вишгородська, будинок 28/1"
40114026,ТОВ «СВГ-ТРАНС»,,,"Україна, 03164, місто Київ, провулок Приладний, будинок 4Б"
37571977,ТОВ «КОМПАНІЯ ІНТЕК»,,+380445314272,"Україна, 04214, місто Київ, проспект Оболонський, будинок 54"
41658042,ТОВ «АКСІС ТРЕЙД»,,+380667789012,"Україна, 03039, місто Київ, провулок Руслана Лужевського, будинок 14, корпус 3Б, офіс 9"
39898416,ТОВ «АНВІТРЕЙД»,,+380443333315,"Україна, 01021, місто Київ, вулиця Грушевського Михайла, будинок 9-Б"
42806774,ТОВ «МАРСТРЕЙД»,,+380666208796,"Україна, 03061, місто Київ, вулиця Шепелєва Миколи, будинок 6"
39309053,ТОВ «ОПТІМУСОЙЛ»,KARIMLI2020@UKR.NET,+380635956600,"Україна, 01042, місто Київ, вулиця Академіка Філатова, будинок 1/22, офіс 9"
42804541,ТОВ «ТАТОЙЛ»,,+380968585307,"Україна, 03150, місто Київ, вулиця Тютюнника Василя, будинок 28-А, приміщення 322"
37534322,ТОВ «СІНТЕР АГРО»,0687763888@I.UA,+380687763888,"Україна, 04116, місто Київ, вулиця Теліги Олени, будинок 6"
35195356,ТОВ «ВІТАЛМАР ТРАНС»,,+380444944945,"Україна, 09500, Київська область, Таращанський район, місто Тараща, вулиця Сагайдачного Петра, будинок 28"
42805477,ТОВ «АКРІДІС»,,+380680140060,"Україна, 01010, місто Київ, вулиця Мазепи Івана, будинок 16, приміщення 18"
31370953,ТОВ «ЗАВОД БІОДОБРИВ „ТРИВКО“»,,+380730253622,"Україна, 08132, Київська область, Києво-Святошинський район, місто Вишневе, вулиця Балукова, будинок 7-Б"
41599113,ТОВ «СПЕЦСЕРВІС УКРАЇНА»,ua41599113@gmail.com,+380991617744,"Україна, 04209, місто Київ, вулиця Богатирська, будинок 9"
30415055,ТОВ «СПЕЦЕНЕ­РГОСНАБ»,specenergosnab@gmail.com,,"Україна, 02000, місто Київ, вулиця Колекторна, будинок 42Б"
37833214,ТОВ «УКР.ГАЗІНВЕСТ»,,+380675481880,"Україна, 03142, місто Київ, вулиця Василя Стуса, будинок 35-37"
42529272,ТОВ «АЛТІК-ГРУПС»,42529272@UKR.NET,+380443000621,"Україна, 04119, місто Київ, вулиця Хохлових Сім'ї, будинок 8"
40851370,ТОВ «ЕЛЕМЕНТ-ХОЛДІНГ»,,+380507527555,"Україна, 01021, місто Київ, вулиця Шовковична, будинок 13/2, приміщення 59"
42059706,ТОВ «АПЗК„ АВІАФІНСЕРВІС“»,,+380503703113,"Україна, 08300, Київська область, місто Бориспіль, вулиця Покровська, будинок 27"
35282159,ТОВ «ТРАНС НАФТА»,,+380967465594,"Україна, 08606, Київська область, місто Васильків(з), вулиця Комарова, будинок 77"
3117872,ТДВ «ВОЗНЕСЕНСЬКА­ВТОТРАНС»,,"+380513442017, +380513455866","Україна, 56500, Миколаївська область, місто Вознесенськ, вулиця Київська, будинок 182"
32852489,ТОВ «ТД „КАОЛІН-ІНВЕСТ“»,,"+380445021132, +380445021123","Україна, 01015, місто Київ, вулиця Лейпцизька, будинок 3-А"
24720905,АТ «МАКРОХІМ»,INFO@MACROHEM.UA,,"Україна, 01133, місто Київ, вулиця Верхня, будинок 3"
39179504,ТОВ «РЕСУРСЛІС»,les.buh@ukr.net,"+380936939012, +380992395984","Україна, 08626, Київська область, Васильківський район, село Здорівка, вулиця Щорса, будинок 114"
36555268,ПП «ОМЄРТА-ТРЕЙД»,,,"Україна, 08130, Київська область, Києво-Святошинський район, село Петропавлівська Борщагівка, вулиця Черкаська, будинок 26"
39765052,ТОВ «КРОКУС С»,office@crocus-c.com.ua,+380672327792,"Україна, 08800, Київська область, Обухівський район, місто Миронівка, вулиця Паризької Комуни, будинок 2"
36757500,ТОВ «ІЕК „ТОРГДІАЛ“»,,+380442000858,"Україна, 01042, місто Київ, вулиця Іоанна Павла Іі, будинок 4/6, корпус В, офіс 201"
42656879,ТОВ «ТД „ГАЗТРІМ“»,,+380505048021,"Україна, 01010, місто Київ, Хрестовий провулок, БУД.2, офіс 402"
30697215,ВКФ «РВК ПЛЮС»,,+380502928122,"Україна, 01014, місто Київ, вулиця Мічуріна, будинок 4"
36134497,ТОВ «ФАКТОР НАФТОГАЗ»,,"+380443915052, +380442897465","Україна, 01033, місто Київ, вулиця Фрометівська, будинок 2, корпус 5"
40172507,ТОВ «АДАН БІЗНЕС»,,,"Україна, 03057, місто Київ, вулиця Мірошниченко Євгенії, будинок 6/11"
39127587,ТОВ «НАФТОН»,,+380676130066,"Україна, 07330, Київська область, Вишгородський район, селище міського типу Димер, вулиця Шевченка, будинок 89"
39248404,ТОВ «РЕЛАНА ПЛЮС»,,+380976880727,"Україна, 02099, місто Київ, вулиця Литвинського Юрія, будинок 58А, квартира 105"
39877667,ТОВ «ТД „ЕКО ЕНЕРГІЯ“»,,+380673609095,"Україна, 08131, Київська область, Києво-Святошинський район, село Софіївська Борщагівка(з), вулиця Мала Кільцева, будинок 4А, офіс 29"
41445642,ТОВ «КЕТ»,,+380673609095,"Україна, 08131, Київська область, Києво-Святошинський район, село Софіївська Борщагівка(з), вулиця Мала Кільцева, будинок 4А"
25412361,ПРАТ «МХП»,office@mhp.com.ua,"+380442070000, +380442070033","Україна, 08800, Київська область, Обухівський район, місто Миронівка, вулиця Елеваторна, будинок 1"
41197323,ТОВ «БЕЛОЙЛ КОМОДІТІ»,41197323@I.UA,+380991745698,"Україна, 04050, місто Київ, вулиця Білоруська, будинок 2А"
41160377,ТОВ «ОРАНЖ ЕЛ ПІ ДЖІ»,,+380442810609,"Україна, 03022, місто Київ, вулиця Васильківська, будинок 34"
40240849,ТОВ «ПРЕМІУМ ЮКОІЛ»,info@premiumoil.com.ua     PREMIUMOIL16@GMAIL.COM,+380954168342,"Україна, 03022, місто Київ, вулиця Васильківська, будинок 34"
40038459,ТОВ «ЄВРОЛІМ»,,+380442499483,"Україна, 03151, місто Київ, вулиця Народного Ополчення, будинок 26А"
41383089,ТОВ «АТК ЛЮКС»,,+380445835361,"Україна, 04053, місто Київ, вулиця Кудрявська, будинок 16А"
40440397,ТОВ «ЯСУНЬ ТРАНС 27»,,+380730732794,"Україна, 01021, місто Київ, вулиця Грушевського Михайла, будинок 9Б"
39070253,ТОВ «БЕЛОЙЛ СІСТЕМ»,,+380681701994,"Україна, 03150, місто Київ, вулиця Ямська, будинок 41, офіс 8"
32729772,ТОВ «ЗНК»,,+380503102356,"Україна, 03150, місто Київ, вулиця Предславинська, будинок 34-Б"
41047375,ТОВ «БАТТ СТОУН»,,+380990949958,"Україна, 04071, місто Київ, вулиця Нижній Вал, будинок 10"
39786271,ТОВ «НК „ЄВРО-НАФТА“»,,+380501980896,"Україна, 03040, місто Київ, вулиця Деміївська, будинок 39, квартира 119"
39266235,ТОВ «НІКАТТРАНСГАЗ»,,+380675222232,"Україна, 03062, місто Київ, проспект Перемоги, будинок 90/1"
40992313,ТОВ «ВЕЛЛАНД ОЙЛ»,,+380675862245,"Україна, 01042, місто Київ, бульвар Марії Приймаченко, будинок 1/27, офіс 304/5"
23581821,ТОВ «АННА»,,,"Україна, 09800, Київська область, Тетіївський район, місто Тетіїв, вулиця Ярослава Мудрого, будинок 49"
34350395,ТОВ «ГАЗХОЛДИНГ УКРАЇНА»,,,"Україна, 01133, місто Київ, вулиця Мечникова, будинок 6"
40083098,ТОВ «НАФТ КОМПАНІ»,,+380980340842,"Україна, 03189, місто Київ, вулиця Вільямса Академіка, будинок 6-Д, офіс 43"
33354582,ТОВ «АПЗК»,,"+380444980082, +380444980084","Україна, 03110, місто Київ, вулиця Солом'янська, будинок 11"
40149986,ТОВ «ЛЕОР-КОРПОРЕЙТЕД»,40149986@ukr.net,+380631400750,"Україна, 10001, Житомирська область, місто Житомир, вулиця Київська, будинок 77"
36980223,ТОВ «ГАЗТРИМ»,,+380995543262,"Україна, 01010, місто Київ, Хрестовий провулок, будинок 2, офіс 405"
40428668,ТОВ «ГЛУСКО УКРАЇНА»,,+380444903340,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 11"
38234087,ТОВ «ЦУКОРАГРОПРОМ»,,+380444625945,"Україна, 04071, місто Київ, вулиця Ярославська, будинок 58"
41271768,ТОВ «АГРОГАЗТРЕЙД»,,+380632678548,"Україна, 09111, Київська область, місто Біла Церква, вулиця Степана Бандери, будинок 48"
37552383,ТОВ «СЕРВІСНА КОМПАНІЯ „ШЕВРОН“»,,,"Україна, 03124, місто Київ, вулиця Миколи Василенка, будинок 7-А"
40370388,ТОВ «УНТК»,,+380973112349,"Україна, 04073, місто Київ, провулок Куренівський, будинок 19/5, офіс 219"
32209914,ТОВ «ЕЛІТ ПАРФУМ»,parfum3@ukr.net,,"Україна, 04211, місто Київ, вулиця Йорданська, будинок 1"
42073579,ТОВ «ТД „УНТК“»,,"+380664615633, +380442908114","Україна, 01133, місто Київ, вулиця Коновальця Євгена, будинок 36-Д, офіс 42"
41198065,ТОВ «НАФТОВА КОМПАНІЯ „ТРЕЙД-НК“»,,+380506952033,"Україна, 01601, місто Київ, вулиця Велика Житомирська, будинок 33"
39187824,ТОВ «АКРІС АГРО»,,+380444514942,"Україна, 01032, місто Київ, вулиця Жилянська, будинок 106-Б"
36756595,ТОВ «АГРЕЙН ТРЕЙДИНГ»,,,"Україна, 01133, місто Київ, провулок Госпітальний, будинок 1-А, офіс 61"
32921494,ТОВ «НІТРОІНВЕСТ»,aleksandrsumerkin00@gmail.com,+380509021418,"Україна, 04655, місто Київ, вулиця Глибочицька, будинок 72, офіс 339"
41916432,ПП «ОІЛ СТАРТ»,,+380502964619,"Україна, 08205, Київська область, Бучанський район, місто Ірпінь, вулиця Троїцька, будинок 21"
41156360,ТОВ «ГУД ОЙЛ»,,+380689656339,"Україна, 04080, місто Київ, вулиця Межигірська, будинок 87-А"
40480817,ТОВ «РАГАРД»,,+380504757779,"Україна, 03115, місто Київ, вулиця Святошинська, будинок 34"
40815939,ПП «ЗАХІД ОІЛ ГРУП»,,"+380911601736, +380932822411","Україна, 01024, місто Київ, вулиця Велика Васильківська, будинок 13"
40726624,ТОВ «НАФТА КЛУБ»,,,"Україна, 02089, місто Київ, вулиця Радистів, будинок 64"
40028849,ТОВ «БРІТІШ ПЕТРОЛІУМ»,,+380800309899,"Україна, 02094, місто Київ, вулиця Віскозна, будинок 15, офіс 9"
41890084,ТОВ «РУНО РЕНТ»,,+380980795389,"Україна, 01032, місто Київ, вулиця Петлюри Симона, будинок 28"
40496570,ПОГ «АЛЬФА»,alfa_mail@meta.ua,+380632980266,"Україна, 03039, місто Київ, вулиця Саперно-Слобідська, будинок 57"
41889870,ТОВ «РЕДМАКС ПЛЮС»,,+380980795091,"Україна, 03057, місто Київ, вулиця Довженка Олександра (Шевченківський Р-Н), будинок 18"
42821132,ТОВ «СП „ДЖЕТ ЕНЕРДЖІ“»,,+380800309899,"Україна, 02122, місто Київ, вулиця Магнітогорська, будинок 1Ф"
40219377,ТОВ «СІНЕРГІЯ-ГАЗ»,,,"Україна, 03022, місто Київ, вулиця Максимовича Михайла, будинок 3-Д, нежиле приміщення 524"
32418537,ТОВ «МЕТАН»,32418537@UKR.NET,+380937491654,"Україна, 01014, місто Київ, вулиця Бойчука Михайла, будинок 41"
39711536,ТОВ «МОТТО КАРД»,,+380950542637,"Україна, 01034, місто Київ, вулиця Рейтарська, будинок 17, офіс 7"
39772410,ТОВ « УКРПЕТРО­ЛПОСТАЧ»,,+380443860985,"Україна, 07501, Київська область, Баришівський район, селище міського типу Баришівка, вулиця Торф'яна, будинок 28"
42180022,ТОВ «МОТТО КАРД ТРЕЙДІНГ»,,+380997851441,"Україна, 03150, місто Київ, вулиця Велика Васильківська, будинок 72"
24812228,ТОВ «ГЛУСКО РІТЕЙЛ»,,,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 11"
34378735,ПРАТ «АГРОФОРТ»,,"+380457352536, +380457352057","Україна, 09200, Київська область, Обухівський район, місто Кагарлик, вулиця Першого Травня, будинок 6П"
33796939,ТОВ «АРДЕКС-ГЛАСС»,info2023@ukr.net,+380632844404,"Україна, 02000, місто Київ, Б. Шевченка Тараса, будинок 32"
41890273,ТОВ «СЕВИК ФОРТ»,,+380683289940,"Україна, 01032, місто Київ, вулиця Петлюри Симона, будинок 28"
41692853,ТОВ «МОЗИР УКРАЇНА»,,+380956917880,"Україна, 04112, місто Київ, вулиця Теліги Олени, будинок 6"
39688880,ТОВ «СИНЕРГІЯ ОІЛ»,,+380986238780,"Україна, 07400, Київська область, Броварський район, місто Бровари, вулиця Симоненка Василя, будинок 4"
41890886,ТОВ «СЕЛА РЕНТ»,,+380683315216,"Україна, 03057, місто Київ, вулиця Довженка Олександра (Шевченківський Р-Н), будинок 18"
41442505,ТОВ «АТЛАС КОНСАЛТИНГ»,,+380970203164,"Україна, 02090, місто Київ, вулиця Астраханська, будинок 27"
35831718,ТОВ «ПІГ „ТРАНСКОНТИ­НЕНТАЛЬ“»,TRANSCONTINENTALL@UKR.NET,+380506882472,"Україна, 03151, місто Київ, вулиця Народного Ополчення, будинок 26 А"
38404543,ТОВ «СП „ІНТЕРГАЗ“»,d38404543@meta.ua,+380634031207,"Україна, 04086, місто Київ, вулиця Олени Теліги, будинок 41"
39986783,ТОВ «ОСВ ЛЮКС»,,+380442273680,"Україна, 07400, Київська область, місто Бровари, вулиця Щолківська, будинок 11"
42071550,ТОВ «БАС ХОЛДИНГ»,,+380800309899,"Україна, 01024, місто Київ, вулиця Банкова, будинок 3, квартира 28"
37739041,ТОВ «ЄВРО-РЕКОНСТРУКЦІЯ»,,+380442210874,"Україна, 02094, місто Київ, вулиця Гната Хоткевича, будинок 20"
42497911,ТОВ «ЦЕНТРАЛЬНА ЕНЕРГЕТИЧНА ГРУПА»,,+380982015629,"Україна, 02000, місто Київ, вулиця Хохлових Сім'ї, будинок 15"
42497906,ТОВ «СП „ЯГУАР“»,,+380993838399,"Україна, 07601, Київська область, Згурівський район, селище міського типу Згурівка(з), вулиця Заводська, будинок 5"
30304151,ТОВ «СОФІЄВСЬКА»,,"+380444175508, +380459856082","Україна, 08131, Київська область, Києво-Святошинський район, село Софіївська Борщагівка(з), вулиця Соборна, будинок 118"
